商品コード,商品名,商品名略称,商品名カナ,商品区分1コード,商品区分1名,商品区分2コード,商品区分2名,商品区分3コード,商品区分3名,単位,入数,販売消費税区分,販売消費税区分名,仕入消費税区分,仕入消費税区分名,消費税率,標準単価,仕入単価,原価単価,在庫単価,定価,在庫管理,幅,奥行,高さ,才数,EXP才数,個口,発注方法,発注方法名,仕入先コード,摘要,在庫管理名,検索画面表示,検索画面表示名
3740061020,80-5 ﾊｲﾁｪｽﾄ ｶﾞｶﾞ (BR),80-5 ﾊｲﾁｪｽﾄ ｶﾞｶﾞ (BR),80-5 ﾊｲﾁｪｽﾄ ｶﾞｶﾞ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,29900,15000,15000,15000,0,1,790,440,1170,14,,1,1,都度発注,37,,する,1,表示
3740062000,120-3 ﾛｰﾁｪｽﾄ ｶﾞｶﾞ　※色選択,120-3 ﾛｰﾁｪｽﾄ ｶﾞｶﾞ　※色選択,120-3 ﾛｰﾁｪｽﾄ ｶﾞｶﾞ　※色選択,0,,0,,0,,,0,1,税込,0,税抜,1,29900,15000,15000,15000,0,1,1200,440,750,14,,1,1,都度発注,37,,する,1,表示
3740062010,120-3 ﾛｰﾁｪｽﾄ ｶﾞｶﾞ (NA),120-3 ﾛｰﾁｪｽﾄ ｶﾞｶﾞ (NA),120-3 ﾛｰﾁｪｽﾄ ｶﾞｶﾞ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,29900,15000,15000,15000,0,1,1200,440,750,14,,1,1,都度発注,37,,する,1,表示
3740062020,120-3 ﾛｰﾁｪｽﾄ ｶﾞｶﾞ (BR),120-3 ﾛｰﾁｪｽﾄ ｶﾞｶﾞ (BR),120-3 ﾛｰﾁｪｽﾄ ｶﾞｶﾞ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,29900,15000,15000,15000,0,1,1200,440,750,14,,1,1,都度発注,37,,する,1,表示
3740070000,120 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ　※色選択,120 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ　※色選択,120 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ　※色選択,0,,0,,0,,,0,1,税込,0,税抜,1,59200,27000,27000,27000,0,1,1195,575,1850,47,,1,1,都度発注,37,,する,1,表示
3740070010,120 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (NA),120 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (NA),120 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,59200,27000,27000,27000,0,1,1195,575,1850,47,,1,1,都度発注,37,,する,1,表示
3740070020,120 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (BR),120 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (BR),120 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,59200,27000,27000,27000,0,1,1195,575,1850,47,,1,1,都度発注,37,,する,1,表示
3740071000,105 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ　※色選択,105 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ　※色選択,105 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ　※色選択,0,,0,,0,,,0,1,税込,0,税抜,1,54000,23800,23800,23800,0,1,1046,575,1850,41,,1,1,都度発注,37,,する,1,表示
3740071010,105 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (NA),105 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (NA),105 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,54000,23800,23800,23800,0,1,1046,575,1850,41,,1,1,都度発注,37,,する,1,表示
3740071020,105 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (BR),105 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (BR),105 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,54000,23800,23800,23800,0,1,1046,575,1850,41,,1,1,都度発注,37,,する,1,表示
3740072000,80 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ　※色選択,80 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ　※色選択,80 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ　※色選択,0,,0,,0,,,0,1,税込,0,税抜,1,36400,15500,15500,15500,0,1,797,575,1850,31,,1,1,都度発注,37,,する,1,表示
3740072010,80 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (NA),80 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (NA),80 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,36400,15500,15500,15500,0,1,797,575,1850,31,,1,1,都度発注,37,,する,1,表示
3740072020,80 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (BR),80 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (BR),80 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,36400,15500,15500,15500,0,1,797,575,1850,31,,1,1,都度発注,37,,する,1,表示
3740073000,60 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ　※色選択,60 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ　※色選択,60 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ　※色選択,0,,0,,0,,,0,1,税込,0,税抜,1,31100,14000,14000,14000,0,1,587,575,1850,23,,1,1,都度発注,37,,する,1,表示
3740073010,60 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (NA),60 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (NA),60 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (NA),0,,0,,0,,,0,1,税込,0,税抜,1,31100,14000,14000,14000,0,1,587,575,1850,23,10,1,1,都度発注,37,23,する,1,表示
3740073020,60 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (BR),60 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (BR),60 ﾜｰﾄﾞﾛｰﾌﾞ ｴﾚﾅⅡ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,31100,14000,14000,14000,0,1,587,575,1850,23,,1,1,都度発注,37,,する,1,表示
3740074000,90 服吊 ｴﾚﾅⅡ,90 服吊 ｴﾚﾅⅡ,90 服吊 ｴﾚﾅⅡ,0,,0,,0,,,0,1,税込,0,税抜,1,40700,18000,18000,18000,0,1,900,580,1830,35,,1,1,都度発注,37,,する,1,表示
3740075000,90 ﾊｲﾁｪｽﾄ ｴﾚﾅⅡ,90 ﾊｲﾁｪｽﾄ ｴﾚﾅⅡ,90 ﾊｲﾁｪｽﾄ ｴﾚﾅⅡ,0,,0,,0,,,0,1,税込,0,税抜,1,35600,17000,17000,17000,0,1,900,450,1440,20,,1,1,都度発注,37,,する,1,表示
3740076000,120 ﾛｰﾁｪｽﾄ ｴﾚﾅⅡ,120 ﾛｰﾁｪｽﾄ ｴﾚﾅⅡ,120 ﾛｰﾁｪｽﾄ ｴﾚﾅⅡ,0,,0,,0,,,0,1,税込,0,税抜,1,35600,17000,17000,17000,0,1,1190,450,1000,19,,1,1,都度発注,37,,する,1,表示
3740077000,90 服吊 ｽｰｼﾞｰ,90 服吊 ｽｰｼﾞｰ,90 服吊 ｽｰｼﾞｰ,0,,0,,0,,,0,1,税込,0,税抜,1,40700,18000,18000,18000,0,1,900,580,1830,35,,1,1,都度発注,37,,する,1,表示
3740078000,90 ﾊｲﾁｪｽﾄ ｽｰｼﾞｰ,90 ﾊｲﾁｪｽﾄ ｽｰｼﾞｰ,90 ﾊｲﾁｪｽﾄ ｽｰｼﾞｰ,0,,0,,0,,,0,1,税込,0,税抜,1,35600,17000,17000,17000,0,1,900,450,1440,20,,1,1,都度発注,37,,する,1,表示
3740079000,120 ﾛｰﾁｪｽﾄ ｽｰｼﾞｰ,120 ﾛｰﾁｪｽﾄ ｽｰｼﾞｰ,120 ﾛｰﾁｪｽﾄ ｽｰｼﾞｰ,0,,0,,0,,,0,1,税込,0,税抜,1,35600,17000,17000,17000,0,1,1190,450,1000,19,,1,1,都度発注,37,,する,1,表示
3740080000,80 服吊 Nﾄｽｶｰﾅ,80 服吊 Nﾄｽｶｰﾅ,80 服吊 Nﾄｽｶｰﾅ,0,,0,,0,,,0,1,税込,0,税抜,1,53800,29700,29700,29700,0,1,800,596,1765,27,11,1,1,都度発注,37,26.8,する,1,表示
3740081000,80 ﾊｲﾁｪｽﾄ Nﾄｽｶｰﾅ,80 ﾊｲﾁｪｽﾄ Nﾄｽｶｰﾅ,80 ﾊｲﾁｪｽﾄ Nﾄｽｶｰﾅ,0,,0,,0,,,0,1,税込,0,税抜,1,39800,22000,22000,22000,0,1,800,420,1245,19,8,1,1,都度発注,37,18.7,する,1,表示
3740082000,120 ﾛｰﾁｪｽﾄ Nﾄｽｶｰﾅ,120 ﾛｰﾁｪｽﾄ Nﾄｽｶｰﾅ,120 ﾛｰﾁｪｽﾄ Nﾄｽｶｰﾅ,0,,0,,0,,,0,1,税込,0,税抜,1,39800,22000,22000,22000,0,1,1195,420,845,19,8,1,1,都度発注,37,19,する,1,表示
3740083000,60 ﾄﾞﾚｯｻｰ Nﾄｽｶｰﾅ,60 ﾄﾞﾚｯｻｰ Nﾄｽｶｰﾅ,60 ﾄﾞﾚｯｻｰ Nﾄｽｶｰﾅ,0,,0,,0,,,0,1,税込,0,税抜,1,27900,15500,15500,15500,0,1,605,420,1350,10,4,2,1,都度発注,37,9.5,する,1,表示
3740084000,160 TVﾎﾞｰﾄﾞ Nﾄｽｶｰﾅ,160 TVﾎﾞｰﾄﾞ Nﾄｽｶｰﾅ,160 TVﾎﾞｰﾄﾞ Nﾄｽｶｰﾅ,0,,0,,0,,,0,1,税込,0,税抜,1,32500,18000,18000,18000,0,1,1595,420,450,14,6,1,1,都度発注,37,13.8,する,1,表示
3740085000,60 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ Nﾄｽｶｰﾅ,60 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ Nﾄｽｶｰﾅ,60 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ Nﾄｽｶｰﾅ,0,,0,,0,,,0,1,税込,0,税抜,1,47000,26000,26000,26000,0,1,595,420,1765,20,8,2,1,都度発注,37,19.6,する,1,表示
3740086000,80 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ Nﾄｽｶｰﾅ,80 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ Nﾄｽｶｰﾅ,80 ﾀﾞｲﾆﾝｸﾞﾎﾞｰﾄﾞ Nﾄｽｶｰﾅ,0,,0,,0,,,0,1,税込,0,税抜,1,57000,31500,31500,31500,0,1,795,420,1765,26,11,2,1,都度発注,37,26.3,する,1,表示
3740087000,105 OPﾀﾞｲﾆﾝｸﾞ Nﾄｽｶｰﾅ,105 OPﾀﾞｲﾆﾝｸﾞ Nﾄｽｶｰﾅ,105 OPﾀﾞｲﾆﾝｸﾞ Nﾄｽｶｰﾅ,0,,0,,0,,,0,1,税込,0,税抜,1,75300,41200,41200,41200,0,1,1055,480,1765,39,16,2,1,都度発注,37,38.5,する,1,表示
3740088000,60 ｷｬﾋﾞﾈｯﾄ Nﾄｽｶｰﾅ,60 ｷｬﾋﾞﾈｯﾄ Nﾄｽｶｰﾅ,60 ｷｬﾋﾞﾈｯﾄ Nﾄｽｶｰﾅ,0,,0,,0,,,0,1,税込,0,税抜,1,42900,23700,23700,23700,0,1,900,420,1765,20,8,1,1,都度発注,37,20,する,1,表示
3740089000,105 ﾐﾄﾞﾙｶｳﾝﾀｰ Nﾄｽｶｰﾅ,105 ﾐﾄﾞﾙｶｳﾝﾀｰ Nﾄｽｶｰﾅ,105 ﾐﾄﾞﾙｶｳﾝﾀｰ Nﾄｽｶｰﾅ,0,,0,,0,,,0,1,税込,0,税抜,1,55300,30700,30700,30700,0,1,1055,420,1335,27,11,2,1,都度発注,37,26.5,する,1,表示
3740090000,105 ｶｳﾝﾀｰ Nﾄｽｶｰﾅ,105 ｶｳﾝﾀｰ Nﾄｽｶｰﾅ,105 ｶｳﾝﾀｰ Nﾄｽｶｰﾅ,0,,0,,0,,,0,1,税込,0,税抜,1,37900,21000,21000,21000,0,1,1055,420,800,16,7,1,1,都度発注,37,15.9,する,1,表示
3740100000,105 ﾜｰﾄﾞﾛｰﾌﾞ ﾙｸﾗⅡ,105 ﾜｰﾄﾞﾛｰﾌﾞ ﾙｸﾗⅡ,105 ﾜｰﾄﾞﾛｰﾌﾞ ﾙｸﾗⅡ,0,,0,,0,,,0,1,税込,0,税抜,1,78800,39500,39500,39500,0,1,1050,560,1900,41,,1,1,都度発注,37,,する,1,表示
3740101000,105 ﾊｲﾁｪｽﾄ ﾙｸﾗⅡ,105 ﾊｲﾁｪｽﾄ ﾙｸﾗⅡ,105 ﾊｲﾁｪｽﾄ ﾙｸﾗⅡ,0,,0,,0,,,0,1,税込,0,税抜,1,58900,31000,31000,31000,0,1,1030,430,1420,23,,1,1,都度発注,37,,する,1,表示
3740110000,105 服吊 ｵｰｼｬﾝ,105 服吊 ｵｰｼｬﾝ,105 服吊 ｵｰｼｬﾝ,0,,0,,0,,,0,1,税込,0,税抜,1,48600,21800,21800,21800,0,1,1040,580,1830,40,,1,1,都度発注,37,,する,1,表示
3740111000,105 ﾊｲﾁｪｽﾄ ｵｰｼｬﾝ,105 ﾊｲﾁｪｽﾄ ｵｰｼｬﾝ,105 ﾊｲﾁｪｽﾄ ｵｰｼｬﾝ,0,,0,,0,,,0,1,税込,0,税抜,1,38600,18000,18000,18000,0,1,1040,450,1390,24,,1,1,都度発注,37,,する,1,表示
3740120000,90 服吊 ﾈｵ,90 服吊 ﾈｵ,90 服吊 ﾈｵ,0,,0,,0,,,0,1,税込,0,税抜,1,45100,19800,19800,19800,0,1,880,580,1840,34,,1,1,都度発注,37,,する,1,表示
3740121000,90 ﾊｲﾁｪｽﾄ ﾈｵ,90 ﾊｲﾁｪｽﾄ ﾈｵ,90 ﾊｲﾁｪｽﾄ ﾈｵ,0,,0,,0,,,0,1,税込,0,税抜,1,37500,18000,18000,18000,0,1,880,450,1390,20,,1,1,都度発注,37,,する,1,表示
3740122000,120 ﾛｰﾁｪｽﾄ ﾈｵ,120 ﾛｰﾁｪｽﾄ ﾈｵ,120 ﾛｰﾁｪｽﾄ ﾈｵ,0,,0,,0,,,0,1,税込,0,税抜,1,37500,18000,18000,18000,0,1,1190,450,990,19,,1,1,都度発注,37,,する,1,表示
3740130000,80 ﾊｲﾁｪｽﾄ ﾍﾞｽﾄ　※色選択,80 ﾊｲﾁｪｽﾄ ﾍﾞｽﾄ　※色選択,80 ﾊｲﾁｪｽﾄ ﾍﾞｽﾄ　※色選択,0,,0,,0,,,0,1,税込,0,税抜,1,29900,14500,14500,14500,0,1,800,420,1245,15,,1,1,都度発注,37,,する,1,表示
3740130010,80 ﾊｲﾁｪｽﾄ ﾍﾞｽﾄ (WH),80 ﾊｲﾁｪｽﾄ ﾍﾞｽﾄ (WH),80 ﾊｲﾁｪｽﾄ ﾍﾞｽﾄ (WH),0,,0,,0,,,0,1,税込,0,税抜,1,29900,14500,14500,14500,0,1,800,420,1245,15,,1,1,都度発注,37,,する,1,表示
3740130020,80 ﾊｲﾁｪｽﾄ ﾍﾞｽﾄ (BR),80 ﾊｲﾁｪｽﾄ ﾍﾞｽﾄ (BR),80 ﾊｲﾁｪｽﾄ ﾍﾞｽﾄ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,29900,14500,14500,14500,0,1,800,420,1245,15,,1,1,都度発注,37,,する,1,表示
3740131000,120 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ　※色選択,120 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ　※色選択,120 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ　※色選択,0,,0,,0,,,0,1,税込,0,税抜,1,29900,14500,14500,14500,0,1,1200,420,890,15,,1,1,都度発注,37,,する,1,表示
3740131010,120 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (WH),120 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (WH),120 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (WH),0,,0,,0,,,0,1,税込,0,税抜,1,29900,14500,14500,14500,0,1,1200,420,890,15,,1,1,都度発注,37,,する,1,表示
3740131020,120 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (BR),120 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (BR),120 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,29900,14500,14500,14500,0,1,1200,420,890,15,,1,1,都度発注,37,,する,1,表示
3740132000,100 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ　※色選択,100 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ　※色選択,100 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ　※色選択,0,,0,,0,,,0,1,税込,0,税抜,1,24800,11800,11800,11800,0,1,1000,420,890,13,,1,1,都度発注,37,,する,1,表示
3740132010,100 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (WH),100 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (WH),100 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (WH),0,,0,,0,,,0,1,税込,0,税抜,1,24800,11800,11800,11800,0,1,1000,420,890,13,,1,1,都度発注,37,,する,1,表示
3740132020,100 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (BR),100 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (BR),100 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,24800,11800,11800,11800,0,1,1000,420,890,13,,1,1,都度発注,37,,する,1,表示
3740133000,80 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ　※色選択,80 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ　※色選択,80 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ　※色選択,0,,0,,0,,,0,1,税込,0,税抜,1,21300,10000,10000,10000,0,1,800,420,890,10,,1,1,都度発注,37,,する,1,表示
3740133010,80 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (WH),80 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (WH),80 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (WH),0,,0,,0,,,0,1,税込,0,税抜,1,21300,10000,10000,10000,0,1,800,420,890,10,,1,1,都度発注,37,,する,1,表示
3740133020,80 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (BR),80 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (BR),80 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,21300,10000,10000,10000,0,1,800,420,890,10,,1,1,都度発注,37,,する,1,表示
3740134000,60 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ　※色選択,60 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ　※色選択,60 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ　※色選択,0,,0,,0,,,0,1,税込,0,税抜,1,19100,8500,8500,8500,0,1,600,420,890,8,,1,1,都度発注,37,,する,1,表示
3740134010,60 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (WH),60 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (WH),60 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (WH),0,,0,,0,,,0,1,税込,0,税抜,1,19100,8500,8500,8500,0,1,600,420,890,8,,1,1,都度発注,37,,する,1,表示
3740134020,60 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (BR),60 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (BR),60 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,19100,8500,8500,8500,0,1,600,420,890,8,3,1,1,都度発注,37,8.3,する,1,表示
3740135000,45 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ　※色選択,45 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ　※色選択,45 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ　※色選択,0,,0,,0,,,0,1,税込,0,税抜,1,15900,7000,7000,7000,0,1,450,420,890,6,,1,1,都度発注,37,,する,1,表示
3740135010,45 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (WH),45 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (WH),45 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (WH),0,,0,,0,,,0,1,税込,0,税抜,1,15900,7000,7000,7000,0,1,450,420,890,6,,1,1,都度発注,37,,する,1,表示
3740135020,45 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (BR),45 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (BR),45 ﾛｰﾁｪｽﾄ ﾍﾞｽﾄ (BR),0,,0,,0,,,0,1,税込,0,税抜,1,15900,7000,7000,7000,0,1,450,420,890,6,,1,1,都度発注,37,,する,1,表示
3740140000,80 服吊 ｴｸｽﾃ,80 服吊 ｴｸｽﾃ,80 服吊 ｴｸｽﾃ,0,,0,,0,,,0,1,税込,0,税抜,1,39700,17000,17000,17000,0,1,800,580,1830,30,,1,1,都度発注,37,,する,1,表示
3740141000,80 ﾊｲﾁｪｽﾄ ｴｸｽﾃ,80 ﾊｲﾁｪｽﾄ ｴｸｽﾃ,80 ﾊｲﾁｪｽﾄ ｴｸｽﾃ,0,,0,,0,,,0,1,税込,0,税抜,1,35400,17000,17000,17000,0,1,800,450,1410,18,,1,1,都度発注,37,,する,1,表示
3740150000,80 服吊 ﾙｲｽ,80 服吊 ﾙｲｽ,80 服吊 ﾙｲｽ,0,,0,,0,,,0,1,税込,0,税抜,1,39700,17000,17000,17000,0,1,800,580,1830,30,,1,1,都度発注,37,,する,1,表示
3740151000,80 ﾊｲﾁｪｽﾄ ﾙｲｽ,80 ﾊｲﾁｪｽﾄ ﾙｲｽ,80 ﾊｲﾁｪｽﾄ ﾙｲｽ,0,,0,,0,,,0,1,税込,0,税抜,1,35400,17000,17000,17000,0,1,800,450,1410,18,,1,1,都度発注,37,,する,1,表示
3740160000,105-4 ﾁｪｽﾄ ﾗｷﾞｯﾄ,105-4 ﾁｪｽﾄ ﾗｷﾞｯﾄ,105-4 ﾁｪｽﾄ ﾗｷﾞｯﾄ,0,,0,,0,,,0,1,税込,0,税抜,1,42000,22500,22500,22500,0,1,1050,450,830,14,,1,1,都度発注,37,,する,1,表示
3740161000,105-3 ﾁｪｽﾄ ﾗｷﾞｯﾄ,105-3 ﾁｪｽﾄ ﾗｷﾞｯﾄ,105-3 ﾁｪｽﾄ ﾗｷﾞｯﾄ,0,,0,,0,,,0,1,税込,0,税抜,1,35400,18500,18500,18500,0,1,1050,450,650,10,,1,1,都度発注,37,,する,1,表示
3740162000,140-3 ﾁｪｽﾄ ﾗｷﾞｯﾄ,140-3 ﾁｪｽﾄ ﾗｷﾞｯﾄ,140-3 ﾁｪｽﾄ ﾗｷﾞｯﾄ,0,,0,,0,,,0,1,税込,0,税抜,1,40700,21000,21000,21000,0,1,1400,450,650,15,,1,1,都度発注,37,,する,1,表示
3740163000,70-5 ﾁｪｽﾄ ﾗｷﾞｯﾄ,70-5 ﾁｪｽﾄ ﾗｷﾞｯﾄ,70-5 ﾁｪｽﾄ ﾗｷﾞｯﾄ,0,,0,,0,,,0,1,税込,0,税抜,1,38600,20500,20500,20500,0,1,700,450,1015,10,,1,1,都度発注,37,,する,1,表示
3740164000,70-4 ﾁｪｽﾄ ﾗｷﾞｯﾄ,70-4 ﾁｪｽﾄ ﾗｷﾞｯﾄ,70-4 ﾁｪｽﾄ ﾗｷﾞｯﾄ,0,,0,,0,,,0,1,税込,0,税抜,1,32100,17000,17000,17000,0,1,700,450,830,9,,1,1,都度発注,37,,する,1,表示
3740170000,80-7 ﾁｪｽﾄ ﾃﾞｨｰﾌﾟ,80-7 ﾁｪｽﾄ ﾃﾞｨｰﾌﾟ,80-7 ﾁｪｽﾄ ﾃﾞｨｰﾌﾟ,0,,0,,0,,,0,1,税込,0,税抜,1,45100,22500,22500,22500,0,1,800,550,1450,23,,1,1,都度発注,37,,する,1,表示
3740171000,80-4 ﾁｪｽﾄ ﾃﾞｨｰﾌﾟ,80-4 ﾁｪｽﾄ ﾃﾞｨｰﾌﾟ,80-4 ﾁｪｽﾄ ﾃﾞｨｰﾌﾟ,0,,0,,0,,,0,1,税込,0,税抜,1,27800,13500,13500,13500,0,1,800,550,820,13,,1,1,都度発注,37,,する,1,表示
3740172000,80-3 ﾁｪｽﾄ ﾃﾞｨｰﾌﾟ,80-3 ﾁｪｽﾄ ﾃﾞｨｰﾌﾟ,80-3 ﾁｪｽﾄ ﾃﾞｨｰﾌﾟ,0,,0,,0,,,0,1,税込,0,税抜,1,23400,11500,11500,11500,0,1,800,550,640,10,,1,1,都度発注,37,,する,1,表示
3740180000,80 ﾁｪｽﾄ ﾌﾞﾗﾝﾄﾞ,80 ﾁｪｽﾄ ﾌﾞﾗﾝﾄﾞ,80 ﾁｪｽﾄ ﾌﾞﾗﾝﾄﾞ,0,,0,,0,,,0,1,税込,0,税抜,1,45100,23500,23500,23500,0,1,800,445,1250,16,,1,1,都度発注,37,,する,1,表示
3740181000,120-3 ﾁｪｽﾄ ﾌﾞﾗﾝﾄﾞ,120-3 ﾁｪｽﾄ ﾌﾞﾗﾝﾄﾞ,120-3 ﾁｪｽﾄ ﾌﾞﾗﾝﾄﾞ,0,,0,,0,,,0,1,税込,0,税抜,1,45100,23500,23500,23500,0,1,1200,450,780,15,,1,1,都度発注,37,,する,1,表示
3740190000,90 ﾊｲﾁｪｽﾄ ｷﾘｰﾅ,90 ﾊｲﾁｪｽﾄ ｷﾘｰﾅ,90 ﾊｲﾁｪｽﾄ ｷﾘｰﾅ,0,,0,,0,,,0,1,税込,0,税抜,1,32100,15000,15000,15000,0,1,900,450,1420,20,,1,1,都度発注,37,,する,1,表示
3740191000,140 ﾛｰﾁｪｽﾄ ｷﾘｰﾅ,140 ﾛｰﾁｪｽﾄ ｷﾘｰﾅ,140 ﾛｰﾁｪｽﾄ ｷﾘｰﾅ,0,,0,,0,,,0,1,税込,0,税抜,1,32100,15000,15000,15000,0,1,1400,450,910,20,,1,1,都度発注,37,,する,1,表示
3740200000,80-6 ﾊｲﾁｪｽﾄ ｳｪｰﾌﾞ　※色選択,80-6 ﾊｲﾁｪｽﾄ ｳｪｰﾌﾞ　※色選択,80-6 ﾊｲﾁｪｽﾄ ｳｪｰﾌﾞ　※色選択,0,,0,,0,,,0,1,税込,0,税抜,1,25600,11500,11500,11500,0,1,800,450,1200,16,,1,1,都度発注,37,,する,1,表示
